flight_id,date,origin_city,destination_city,duration_hours,distance_miles,popularity,day
6074,2027-03-15,Paris,Dubai,7,3353,8,monday
6075,2027-03-15,Paris,London,1.5,255,5,monday
6076,2027-03-15,London,Paris,1.8,298,2,monday
6077,2027-03-15,Los Angeles,London,11.3,5596,3,monday
6078,2027-03-15,Tokyo,New York,14.6,6741,1,monday
6079,2027-03-15,Tokyo,Singapore,6.9,3423,5,monday
6080,2027-03-15,Los Angeles,Paris,10.6,5788,6,monday
6081,2027-03-16,Sydney,Tokyo,9.9,4970,2,tuesday
6082,2027-03-16,Nairobi,Dubai,5.2,2239,3,tuesday
6083,2027-03-16,Lima,New York,8.4,3724,6,tuesday
6084,2027-03-16,Dubai,Tokyo,12.4,4960,2,tuesday
6085,2027-03-16,London,Singapore,15.4,6783,10,tuesday
6086,2027-03-16,Nairobi,London,9.1,4298,8,tuesday
6087,2027-03-16,Tokyo,Paris,13.8,6058,7,tuesday
6088,2027-03-16,Paris,Dubai,7,3455,8,tuesday
6089,2027-03-16,New York,Sydney,23.5,10075,2,tuesday
6090,2027-03-17,Tokyo,London,11.7,6010,3,wednesday
6091,2027-03-17,Dubai,Sydney,14.3,7594,2,wednesday
6092,2027-03-17,Paris,Dubai,6.8,3300,1,wednesday
6093,2027-03-17,London,New York,7.3,3581,7,wednesday
6094,2027-03-17,Paris,Los Angeles,10.7,5795,7,wednesday
6095,2027-03-17,Nairobi,Dubai,5.3,2368,5,wednesday
6096,2027-03-17,Tokyo,Sydney,10,5032,2,wednesday
6097,2027-03-17,Singapore,London,15.2,6776,6,wednesday
6098,2027-03-18,New York,Sydney,23.4,10037,5,thursday
6099,2027-03-18,Los Angeles,New York,6.3,2680,8,thursday
6100,2027-03-18,Nairobi,Dubai,5.2,2338,10,thursday
6101,2027-03-18,Nairobi,New York,13.5,7579,9,thursday
6102,2027-03-18,Nairobi,Paris,8.1,4059,8,thursday
6103,2027-03-18,Lima,Los Angeles,9.1,4253,4,thursday
6104,2027-03-18,Singapore,London,15.5,6835,2,thursday
6105,2027-03-18,New York,Lima,8.2,3722,8,thursday
6106,2027-03-19,New York,Paris,7.5,3692,7,friday
6107,2027-03-19,Singapore,Los Angeles,15.3,8800,2,friday
6108,2027-03-19,Sydney,Tokyo,10,4984,9,friday
6109,2027-03-19,Los Angeles,New York,6.2,2463,9,friday
6110,2027-03-19,Dubai,Nairobi,5.5,2318,5,friday
6111,2027-03-20,Paris,New York,7.7,3771,1,saturday
6112,2027-03-20,Tokyo,Dubai,12.2,4946,9,saturday
6113,2027-03-20,London,Paris,1.3,346,4,saturday
6114,2027-03-20,Singapore,Paris,14.1,7080,7,saturday
6115,2027-03-20,London,Dubai,7.1,3444,8,saturday
6116,2027-03-20,Paris,New York,7.6,3629,10,saturday
6117,2027-03-20,Los Angeles,Dubai,16.1,8464,6,saturday
6118,2027-03-20,Sydney,London,23.3,10600,3,saturday
6119,2027-03-21,Sydney,Los Angeles,15.6,7518,6,sunday
6120,2027-03-21,Los Angeles,Paris,10.6,5704,7,sunday
6121,2027-03-21,Dubai,London,7.2,3577,3,sunday
6122,2027-03-21,Dubai,Nairobi,5.1,2230,3,sunday
6123,2027-03-21,Los Angeles,New York,6.1,2493,7,sunday
6124,2027-03-21,Los Angeles,Tokyo,11.9,5529,9,sunday
6125,2027-03-21,New York,Dubai,13.1,6848,6,sunday
6126,2027-03-21,Singapore,Paris,14,7070,3,sunday
6127,2027-03-21,Sydney,Paris,22.5,10629,1,sunday
6128,2027-03-21,Tokyo,Sydney,10.1,4914,6,sunday
6129,2027-03-22,Paris,London,1.3,243,5,monday
6130,2027-03-22,Nairobi,Dubai,5.2,2241,8,monday
6131,2027-03-22,Paris,Dubai,6.8,3290,10,monday
6132,2027-03-22,Los Angeles,Dubai,16,8368,10,monday
6133,2027-03-22,Paris,Nairobi,8.4,4050,6,monday
6134,2027-03-22,London,Sydney,23.3,10618,7,monday
6135,2027-03-23,Sydney,New York,23.2,10200,4,tuesday
6136,2027-03-23,Sydney,Paris,22.3,10607,7,tuesday
6137,2027-03-23,Nairobi,New York,13.6,7397,5,tuesday
6138,2027-03-23,Tokyo,Paris,13.9,6088,8,tuesday
6139,2027-03-23,Los Angeles,Dubai,16,8378,6,tuesday
6140,2027-03-23,Paris,Nairobi,8.3,4089,2,tuesday
6141,2027-03-24,Dubai,New York,13,6901,5,wednesday
6142,2027-03-24,Tokyo,Los Angeles,12.1,5498,6,wednesday
6143,2027-03-24,Sydney,Los Angeles,15.5,7588,3,wednesday
6144,2027-03-24,London,Sydney,23.4,10629,4,wednesday
6145,2027-03-24,Nairobi,Dubai,5.1,2272,8,wednesday
6146,2027-03-24,Singapore,Tokyo,7,3531,1,wednesday
6147,2027-03-25,Nairobi,Dubai,5.3,2226,3,thursday
6148,2027-03-25,Singapore,Dubai,7.6,3699,9,thursday
6149,2027-03-25,New York,Nairobi,14.1,7528,4,thursday
6150,2027-03-25,Nairobi,New York,13.6,7364,8,thursday
6151,2027-03-25,Sydney,Los Angeles,15.6,7779,3,thursday
6152,2027-03-25,New York,London,7.5,3570,2,thursday
6153,2027-03-25,Paris,Dubai,7.2,3277,8,thursday
6154,2027-03-26,London,Los Angeles,11.4,5563,2,friday
6155,2027-03-26,Paris,Dubai,6.9,3263,6,friday
6156,2027-03-26,Tokyo,Singapore,7,3412,7,friday
6157,2027-03-26,New York,Los Angeles,6.1,2489,4,friday
6158,2027-03-26,Nairobi,Dubai,5.2,2331,7,friday
6159,2027-03-26,Los Angeles,New York,6.3,2500,4,friday
6160,2027-03-26,Singapore,Dubai,7.9,3676,9,friday
6161,2027-03-26,Paris,Singapore,14.2,6973,6,friday
6162,2027-03-27,Dubai,Los Angeles,16,8322,3,saturday
6163,2027-03-27,Lima,Los Angeles,8.9,4214,3,saturday
6164,2027-03-27,New York,Sydney,23.3,10190,2,saturday
6165,2027-03-27,Paris,London,1.6,288,1,saturday
6166,2027-03-27,Nairobi,Dubai,5.2,2295,7,saturday
6167,2027-03-27,Los Angeles,Singapore,15.3,8785,6,saturday
6168,2027-03-28,Dubai,Sydney,14.4,7563,6,sunday
6169,2027-03-28,Singapore,Paris,14,7018,9,sunday
6170,2027-03-28,Dubai,Los Angeles,16,8412,7,sunday
6171,2027-03-28,Paris,Los Angeles,10.7,5703,3,sunday
6172,2027-03-28,Los Angeles,Paris,10.7,5700,3,sunday
6173,2027-03-28,Lima,New York,8.1,3871,2,sunday
6174,2027-03-28,Tokyo,Sydney,10.1,4876,6,sunday
6175,2027-03-28,Tokyo,Los Angeles,12.1,5553,9,sunday
6176,2027-03-28,Paris,New York,7.6,3670,2,sunday
6177,2027-03-29,Los Angeles,Sydney,15.6,7528,10,monday
6178,2027-03-29,New York,Sydney,23.1,9943,1,monday
6179,2027-03-29,Singapore,London,15.3,6797,8,monday
6180,2027-03-29,Nairobi,Dubai,5.1,2243,2,monday
6181,2027-03-29,Dubai,Tokyo,12.3,4984,5,monday
6182,2027-03-29,New York,Nairobi,13.7,7535,2,monday
6183,2027-03-29,London,Tokyo,11.6,6073,4,monday
6184,2027-03-29,London,Dubai,7,3484,2,monday
6185,2027-03-29,Tokyo,Singapore,6.8,3365,5,monday
6186,2027-03-30,Los Angeles,New York,6.3,2545,2,tuesday
6187,2027-03-30,London,New York,7.3,3544,4,tuesday
6188,2027-03-30,New York,Los Angeles,6.1,2461,3,tuesday
6189,2027-03-30,Tokyo,Singapore,6.9,3502,7,tuesday
6190,2027-03-30,Tokyo,Singapore,7.1,3425,9,tuesday
6191,2027-03-30,Los Angeles,Lima,8.7,4226,2,tuesday
6192,2027-03-30,Singapore,Tokyo,6.9,3463,7,tuesday
6193,2027-03-30,Los Angeles,London,11.5,5500,4,tuesday
6194,2027-03-31,Tokyo,New York,14.4,6844,6,wednesday
6195,2027-03-31,Los Angeles,Paris,10.5,5712,2,wednesday
6196,2027-03-31,Paris,Nairobi,8.3,4041,10,wednesday
6197,2027-03-31,Paris,Dubai,6.7,3323,7,wednesday
6198,2027-03-31,Nairobi,Paris,8.2,4219,5,wednesday
6199,2027-03-31,Tokyo,Dubai,12.6,4930,8,wednesday
6200,2027-03-31,London,Paris,1.5,291,10,wednesday
6201,2027-04-01,Paris,Nairobi,8.3,4100,5,thursday
6202,2027-04-01,Los Angeles,Dubai,16.1,8438,9,thursday
6203,2027-04-01,Sydney,Paris,22.4,10723,6,thursday
6204,2027-04-01,Los Angeles,Lima,8.7,4193,4,thursday
6205,2027-04-01,Tokyo,Singapore,7,3440,4,thursday
6206,2027-04-01,London,Paris,1.5,265,10,thursday
6207,2027-04-02,Los Angeles,Paris,10.6,5686,8,friday
6208,2027-04-02,Tokyo,Dubai,12.3,4987,10,friday
6209,2027-04-02,Sydney,Tokyo,10,4930,6,friday
6210,2027-04-02,London,Sydney,23.3,10621,3,friday
6211,2027-04-02,Nairobi,Dubai,5.4,2423,1,friday
6212,2027-04-03,New York,Nairobi,13.8,7532,8,saturday
6213,2027-04-03,Paris,Sydney,22.2,10689,4,saturday
6214,2027-04-03,Singapore,Paris,14.1,7063,4,saturday
6215,2027-04-03,Singapore,Paris,14.1,6981,5,saturday
6216,2027-04-03,London,Dubai,7.1,3452,9,saturday
6217,2027-04-03,Paris,Singapore,14,7075,8,saturday
6218,2027-04-03,London,Sydney,23.6,10612,6,saturday
6219,2027-04-03,Paris,Dubai,7,3312,4,saturday
6220,2027-04-04,Nairobi,London,8.6,4322,6,sunday
6221,2027-04-04,Tokyo,New York,14.7,6741,6,sunday
6222,2027-04-04,London,Singapore,15.2,6892,7,sunday
6223,2027-04-04,Los Angeles,Sydney,15.7,7508,4,sunday
6224,2027-04-04,Paris,Los Angeles,10.5,5726,1,sunday
6225,2027-04-04,Paris,New York,7.6,3683,9,sunday
6226,2027-04-04,Dubai,Los Angeles,16,8351,3,sunday
6227,2027-04-05,Tokyo,Sydney,10.1,4922,10,monday
6228,2027-04-05,Paris,Singapore,14.4,7009,1,monday
6229,2027-04-05,Dubai,Tokyo,12.2,4984,6,monday
6230,2027-04-05,Singapore,Los Angeles,15.3,8884,4,monday
6231,2027-04-05,Tokyo,Los Angeles,12.3,5518,10,monday
6232,2027-04-06,Tokyo,Sydney,9.9,4872,3,tuesday
6233,2027-04-06,Dubai,New York,13,7092,4,tuesday
6234,2027-04-06,Paris,Dubai,6.8,3281,7,tuesday
6235,2027-04-06,Dubai,Sydney,14.4,7599,6,tuesday
6236,2027-04-06,Paris,London,1.3,295,8,tuesday
6237,2027-04-07,London,Nairobi,8.8,4430,7,wednesday
6238,2027-04-07,London,Dubai,7.1,3445,3,wednesday
6239,2027-04-07,Tokyo,Paris,13.8,6091,2,wednesday
6240,2027-04-07,Tokyo,Los Angeles,12.1,5488,2,wednesday
6241,2027-04-07,Los Angeles,Singapore,15.2,8783,3,wednesday
6242,2027-04-07,Los Angeles,London,11.3,5480,3,wednesday
6243,2027-04-07,Sydney,London,23.4,10651,2,wednesday
6244,2027-04-07,Nairobi,New York,13.6,7428,5,wednesday
6245,2027-04-07,Tokyo,Singapore,7,3611,5,wednesday
6246,2027-04-08,London,Singapore,15.4,6748,10,thursday
6247,2027-04-08,Tokyo,Dubai,12.2,4945,2,thursday
6248,2027-04-08,Singapore,London,15.2,6814,4,thursday
6249,2027-04-08,Singapore,Los Angeles,15.5,8833,6,thursday
6250,2027-04-08,Los Angeles,Lima,8.7,4282,3,thursday
6251,2027-04-08,Singapore,Dubai,7.6,3640,5,thursday
6252,2027-04-08,Los Angeles,Dubai,16,8363,9,thursday
6253,2027-04-09,London,Singapore,15.5,6878,2,friday
6254,2027-04-09,Dubai,Singapore,7.6,3791,4,friday
6255,2027-04-09,Singapore,Dubai,7.5,3725,5,friday
6256,2027-04-09,Paris,New York,7.7,3757,10,friday
6257,2027-04-09,London,Singapore,15.2,6786,10,friday
6258,2027-04-09,Tokyo,London,11.7,6009,2,friday
6259,2027-04-10,Singapore,Tokyo,7,3340,6,saturday
6260,2027-04-10,Los Angeles,Singapore,15.3,8865,7,saturday
6261,2027-04-10,New York,Tokyo,14.4,6744,6,saturday
6262,2027-04-10,London,Los Angeles,11.3,5477,1,saturday
6263,2027-04-10,Los Angeles,London,11.5,5585,7,saturday
6264,2027-04-10,Lima,Los Angeles,8.8,4291,5,saturday
6265,2027-04-10,Dubai,Paris,6.8,3334,7,saturday
6266,2027-04-11,Singapore,Paris,14.2,6967,1,sunday
6267,2027-04-11,London,Singapore,15.6,6754,3,sunday
6268,2027-04-11,Los Angeles,Paris,10.6,5794,6,sunday
6269,2027-04-11,Los Angeles,Tokyo,12.3,5534,4,sunday
6270,2027-04-11,Dubai,Los Angeles,16.2,8451,7,sunday
6271,2027-04-11,Los Angeles,Lima,8.7,4198,1,sunday
6272,2027-04-11,Nairobi,New York,13.6,7524,2,sunday
6273,2027-04-11,Dubai,London,7.3,3413,6,sunday
6274,2027-04-12,Dubai,Nairobi,5.1,2341,6,monday
6275,2027-04-12,Paris,Los Angeles,10.6,5822,3,monday
6276,2027-04-12,Paris,Nairobi,8.5,4044,4,monday
6277,2027-04-12,London,Los Angeles,11.4,5596,8,monday
6278,2027-04-12,Los Angeles,New York,6.5,2496,6,monday
6279,2027-04-12,Paris,New York,7.5,3703,1,monday
6280,2027-04-12,Sydney,Dubai,14.3,7629,8,monday
6281,2027-04-13,Sydney,Los Angeles,15.8,7540,1,tuesday
6282,2027-04-13,Tokyo,Sydney,10,4958,9,tuesday
6283,2027-04-13,Singapore,Los Angeles,15.2,8962,10,tuesday
6284,2027-04-13,Tokyo,Singapore,6.8,3337,6,tuesday
6285,2027-04-13,London,Nairobi,8.6,4288,9,tuesday
6286,2027-04-13,Nairobi,Paris,8.3,4133,6,tuesday
6287,2027-04-13,London,Paris,1.6,338,9,tuesday
6288,2027-04-13,Nairobi,Dubai,5.1,2235,9,tuesday
6289,2027-04-14,Sydney,New York,23.4,9992,1,wednesday
6290,2027-04-14,Singapore,Tokyo,6.8,3460,6,wednesday
6291,2027-04-14,Los Angeles,Paris,10.7,5744,4,wednesday
6292,2027-04-14,Paris,Tokyo,13.9,6036,7,wednesday
6293,2027-04-14,London,Sydney,23.3,10698,6,wednesday
6294,2027-04-14,Paris,Los Angeles,10.5,5677,2,wednesday
6295,2027-04-15,Tokyo,Paris,13.8,6072,9,thursday
6296,2027-04-15,Sydney,New York,23.2,9962,10,thursday
6297,2027-04-15,Paris,New York,7.5,3747,1,thursday
6298,2027-04-15,Los Angeles,London,11.5,5618,8,thursday
6299,2027-04-15,Dubai,New York,13.1,6903,8,thursday
6300,2027-04-15,Sydney,Los Angeles,15.8,7645,2,thursday
6301,2027-04-15,London,Sydney,23.5,10670,1,thursday
6302,2027-04-15,Lima,New York,8.2,3730,7,thursday
6303,2027-04-16,New York,Sydney,23.1,9954,5,friday
6304,2027-04-16,Tokyo,Singapore,7.2,3369,2,friday
6305,2027-04-16,Paris,Nairobi,8.2,4039,4,friday
6306,2027-04-16,London,Sydney,23.5,10600,6,friday
6307,2027-04-16,London,Los Angeles,11.3,5483,10,friday
6308,2027-04-16,Dubai,London,7.1,3412,4,friday
6309,2027-04-16,Paris,New York,7.6,3645,2,friday
6310,2027-04-17,London,Los Angeles,11.3,5588,5,saturday
6311,2027-04-17,Los Angeles,Dubai,16,8434,4,saturday
6312,2027-04-17,Paris,New York,7.7,3718,9,saturday
6313,2027-04-17,Dubai,New York,13.2,6914,6,saturday
6314,2027-04-17,Sydney,Tokyo,10,4902,4,saturday
6315,2027-04-17,Tokyo,Los Angeles,12,5483,8,saturday
6316,2027-04-18,Paris,Singapore,14.2,7036,7,sunday
6317,2027-04-18,New York,Nairobi,13.8,7367,1,sunday
6318,2027-04-18,Singapore,London,15.6,6743,3,sunday
6319,2027-04-18,New York,London,7.2,3542,9,sunday
6320,2027-04-18,Sydney,Paris,22.2,10666,5,sunday
6321,2027-04-18,Tokyo,New York,14.3,6748,3,sunday
6322,2027-04-18,Paris,Los Angeles,10.9,5657,9,sunday
6323,2027-04-19,Sydney,Tokyo,10.2,5017,6,monday
6324,2027-04-19,Paris,Tokyo,13.9,6035,9,monday
6325,2027-04-19,Nairobi,New York,13.6,7461,2,monday
6326,2027-04-19,Lima,Los Angeles,9,4296,3,monday
6327,2027-04-19,Sydney,Paris,22.3,10728,8,monday
6328,2027-04-19,Paris,Nairobi,8.5,4049,4,monday
6329,2027-04-19,Tokyo,Dubai,12.6,4932,4,monday
6330,2027-04-19,Sydney,Dubai,14.4,7526,10,monday
6331,2027-04-19,Los Angeles,London,11.3,5650,10,monday
6332,2027-04-20,Tokyo,Paris,13.7,6111,2,tuesday
6333,2027-04-20,Dubai,Sydney,14.4,7591,1,tuesday
6334,2027-04-20,Tokyo,Sydney,9.9,4867,6,tuesday
6335,2027-04-20,London,Dubai,7.3,3554,4,tuesday
6336,2027-04-20,Dubai,Los Angeles,15.9,8489,10,tuesday
6337,2027-04-20,Singapore,Tokyo,6.8,3330,7,tuesday
6338,2027-04-20,Paris,Nairobi,8.2,4032,6,tuesday
6339,2027-04-20,Singapore,Dubai,7.8,3626,9,tuesday
6340,2027-04-20,Dubai,Singapore,7.5,3685,9,tuesday
6341,2027-04-20,Sydney,Los Angeles,15.6,7677,8,tuesday
6342,2027-04-21,New York,Sydney,23.2,10089,10,wednesday
6343,2027-04-21,Dubai,Tokyo,12.2,4963,3,wednesday
6344,2027-04-21,London,Paris,1.5,221,10,wednesday
6345,2027-04-21,New York,Lima,8.2,3686,4,wednesday
6346,2027-04-21,Nairobi,Paris,8.3,4103,7,wednesday
6347,2027-04-21,Nairobi,New York,13.7,7430,2,wednesday
6348,2027-04-21,Nairobi,London,8.9,4320,5,wednesday
6349,2027-04-21,London,Nairobi,8.7,4257,10,wednesday
6350,2027-04-22,Dubai,Sydney,14.5,7540,10,thursday
6351,2027-04-22,Los Angeles,London,11.4,5460,4,thursday
6352,2027-04-22,Los Angeles,Lima,9,4391,7,thursday
6353,2027-04-22,Tokyo,London,11.8,6079,5,thursday
6354,2027-04-22,Nairobi,London,8.8,4260,9,thursday
6355,2027-04-22,Dubai,London,7.1,3423,10,thursday
6356,2027-04-22,Singapore,Los Angeles,15.2,8795,9,thursday
6357,2027-04-22,Singapore,Paris,14.1,7129,4,thursday
6358,2027-04-23,New York,Tokyo,14.5,6868,9,friday
6359,2027-04-23,London,Sydney,23.8,10594,1,friday
6360,2027-04-23,Dubai,Paris,7.2,3332,1,friday
6361,2027-04-23,Singapore,Dubai,7.5,3642,3,friday
6362,2027-04-23,Lima,Los Angeles,8.8,4178,1,friday
6363,2027-04-23,Los Angeles,New York,6.2,2525,1,friday
6364,2027-04-23,Dubai,Los Angeles,16,8400,9,friday
6365,2027-04-23,New York,Paris,7.4,3728,3,friday
6366,2027-04-23,Paris,Sydney,22.3,10629,8,friday
6367,2027-04-24,Lima,New York,8.2,3761,5,saturday
6368,2027-04-24,Los Angeles,Sydney,15.5,7625,7,saturday
6369,2027-04-24,New York,London,7.3,3557,10,saturday
6370,2027-04-24,Tokyo,London,11.7,6054,5,saturday
6371,2027-04-24,Singapore,London,15.3,6823,2,saturday
6372,2027-04-24,Los Angeles,Lima,8.7,4309,10,saturday
6373,2027-04-24,Singapore,London,15.3,6825,6,saturday
6374,2027-04-24,Los Angeles,Paris,10.5,5765,1,saturday
6375,2027-04-24,Los Angeles,Paris,11,5658,10,saturday
6376,2027-04-24,Los Angeles,Dubai,16,8329,4,saturday
6377,2027-04-25,London,Nairobi,8.6,4487,3,sunday
6378,2027-04-25,London,Paris,1.3,272,2,sunday
6379,2027-04-25,New York,Paris,7.7,3660,8,sunday
6380,2027-04-25,Los Angeles,Dubai,16.1,8329,10,sunday
6381,2027-04-25,London,Nairobi,8.7,4261,9,sunday
6382,2027-04-25,New York,Tokyo,14.3,6784,3,sunday
6383,2027-04-25,London,Dubai,7.1,3529,2,sunday
6384,2027-04-25,London,Singapore,15.2,6762,6,sunday
6385,2027-04-25,Tokyo,Los Angeles,12,5629,8,sunday
6386,2027-04-26,New York,Paris,7.6,3748,8,monday
6387,2027-04-26,New York,Lima,8.1,3697,3,monday
6388,2027-04-26,Los Angeles,Singapore,15.3,8794,6,monday
6389,2027-04-26,Lima,Los Angeles,8.6,4207,4,monday
6390,2027-04-26,Paris,London,1.6,280,5,monday
6391,2027-04-26,Singapore,Paris,14.6,7146,3,monday
6392,2027-04-27,New York,Tokyo,14.5,6883,4,tuesday
6393,2027-04-27,London,Nairobi,8.8,4322,10,tuesday
6394,2027-04-27,Singapore,Dubai,7.5,3641,8,tuesday
6395,2027-04-27,Singapore,Tokyo,6.9,3412,3,tuesday
6396,2027-04-27,Dubai,Paris,6.8,3263,7,tuesday
6397,2027-04-27,Paris,Singapore,14.1,7049,1,tuesday
6398,2027-04-27,London,Los Angeles,11.4,5503,2,tuesday
6399,2027-04-27,New York,Tokyo,14.4,6935,8,tuesday
6400,2027-04-28,London,Los Angeles,11.3,5608,4,wednesday
6401,2027-04-28,Tokyo,Paris,13.8,6116,8,wednesday
6402,2027-04-28,Dubai,Sydney,14.4,7573,10,wednesday
6403,2027-04-28,Paris,New York,7.5,3656,5,wednesday
6404,2027-04-28,Sydney,Paris,22.4,10569,5,wednesday
6405,2027-04-29,New York,Los Angeles,6.4,2516,5,thursday
6406,2027-04-29,New York,Dubai,13.2,6964,5,thursday
6407,2027-04-29,Singapore,Dubai,7.8,3728,7,thursday
6408,2027-04-29,Dubai,Paris,6.8,3310,3,thursday
6409,2027-04-29,New York,Nairobi,13.5,7545,8,thursday
6410,2027-04-29,Paris,Nairobi,8.4,4094,4,thursday
6411,2027-04-29,Singapore,London,15.2,6904,10,thursday
6412,2027-04-29,Los Angeles,Singapore,15.5,8945,2,thursday
6413,2027-04-29,Tokyo,Sydney,10,4951,4,thursday
6414,2027-04-29,Tokyo,Sydney,9.9,4976,6,thursday
6415,2027-04-30,Paris,Singapore,14.1,6966,6,friday
6416,2027-04-30,Sydney,Paris,22.5,10605,9,friday
6417,2027-04-30,Los Angeles,Lima,8.7,4229,4,friday
6418,2027-04-30,Paris,Singapore,14.3,7104,1,friday
6419,2027-04-30,Dubai,Tokyo,12.4,4982,1,friday
6420,2027-04-30,London,Singapore,15.2,6785,6,friday
6421,2027-04-30,London,Los Angeles,11.3,5595,3,friday
6422,2027-04-30,Tokyo,Los Angeles,11.9,5578,9,friday
6423,2027-05-01,Paris,Nairobi,8.2,4113,2,saturday
6424,2027-05-01,Tokyo,Sydney,10.1,5029,6,saturday
6425,2027-05-01,Paris,London,1.4,214,10,saturday
6426,2027-05-01,Nairobi,New York,13.7,7378,4,saturday
6427,2027-05-01,Sydney,London,23.3,10685,9,saturday
6428,2027-05-01,Dubai,London,7.2,3466,5,saturday
6429,2027-05-01,Paris,Los Angeles,10.5,5701,1,saturday
6430,2027-05-01,Paris,London,1.5,270,6,saturday
6431,2027-05-01,Dubai,Singapore,7.5,3876,3,saturday
6432,2027-05-02,Paris,Tokyo,13.8,6179,3,sunday
6433,2027-05-02,Los Angeles,Paris,10.8,5672,2,sunday
6434,2027-05-02,Nairobi,New York,13.6,7373,1,sunday
6435,2027-05-02,Tokyo,Sydney,9.9,4894,9,sunday
6436,2027-05-02,London,Sydney,23.5,10667,2,sunday
6437,2027-05-02,Paris,Dubai,6.9,3313,1,sunday
6438,2027-05-02,Lima,Los Angeles,8.7,4252,9,sunday
6439,2027-05-02,London,Los Angeles,11.6,5461,1,sunday
6440,2027-05-02,New York,Lima,8.2,3817,4,sunday
6441,2027-05-03,Tokyo,Dubai,12.3,5098,1,monday
6442,2027-05-03,Paris,Dubai,6.8,3366,6,monday
6443,2027-05-03,London,Los Angeles,11.3,5547,3,monday
6444,2027-05-03,New York,Nairobi,13.7,7379,10,monday
6445,2027-05-03,Dubai,Tokyo,12.3,5014,10,monday
6446,2027-05-03,Sydney,Paris,22.2,10626,7,monday
6447,2027-05-03,Lima,Los Angeles,8.9,4211,6,monday
6448,2027-05-03,Paris,Sydney,22.3,10745,7,monday
6449,2027-05-03,New York,Dubai,12.9,6887,4,monday
6450,2027-05-03,Sydney,London,23.5,10577,1,monday
6451,2027-05-04,Dubai,Sydney,14.6,7637,2,tuesday
6452,2027-05-04,Nairobi,Paris,8.3,4143,8,tuesday
6453,2027-05-04,Tokyo,Sydney,9.9,4975,7,tuesday
6454,2027-05-04,Paris,Los Angeles,10.7,5748,4,tuesday
6455,2027-05-04,Singapore,Los Angeles,15.2,8861,2,tuesday
6456,2027-05-04,Los Angeles,London,11.6,5549,9,tuesday
6457,2027-05-04,Sydney,Paris,22.4,10554,6,tuesday
6458,2027-05-05,New York,Nairobi,13.5,7519,3,wednesday
6459,2027-05-05,Dubai,Nairobi,5.5,2232,1,wednesday
6460,2027-05-05,Singapore,Tokyo,6.9,3344,3,wednesday
6461,2027-05-05,Singapore,Paris,14,7020,7,wednesday
6462,2027-05-05,Sydney,Los Angeles,15.7,7673,4,wednesday
6463,2027-05-05,London,Dubai,7.2,3493,9,wednesday
6464,2027-05-05,Los Angeles,Sydney,15.7,7573,7,wednesday
6465,2027-05-06,Dubai,Paris,6.7,3317,8,thursday
6466,2027-05-06,Paris,Sydney,22.7,10616,10,thursday
6467,2027-05-06,Paris,London,1.7,234,10,thursday
6468,2027-05-06,London,Dubai,7,3479,6,thursday
6469,2027-05-06,Tokyo,Dubai,12.3,5037,3,thursday
6470,2027-05-06,Nairobi,Dubai,5.2,2302,2,thursday
6471,2027-05-06,Paris,Sydney,22.4,10583,8,thursday
6472,2027-05-06,Singapore,Los Angeles,15.3,8807,6,thursday
6473,2027-05-06,Los Angeles,New York,6.6,2487,9,thursday
6474,2027-05-07,Sydney,Tokyo,10.2,4926,1,friday
6475,2027-05-07,New York,Los Angeles,6.3,2569,3,friday
6476,2027-05-07,Dubai,Sydney,14.4,7611,1,friday
6477,2027-05-07,Sydney,Dubai,14.3,7583,9,friday
6478,2027-05-07,Nairobi,New York,13.8,7466,6,friday
6479,2027-05-07,Paris,Dubai,6.8,3276,7,friday
6480,2027-05-08,Sydney,Dubai,14.4,7625,6,saturday
6481,2027-05-08,Paris,Nairobi,8.2,4086,9,saturday
6482,2027-05-08,Singapore,Los Angeles,15.2,9068,3,saturday
6483,2027-05-08,New York,Lima,8.2,3649,2,saturday
6484,2027-05-08,New York,London,7.6,3489,4,saturday
6485,2027-05-08,Paris,Nairobi,8.2,4183,6,saturday
6486,2027-05-09,London,Tokyo,11.7,6053,9,sunday
6487,2027-05-09,Los Angeles,Tokyo,11.9,5609,10,sunday
6488,2027-05-09,Dubai,London,7.5,3423,1,sunday
6489,2027-05-09,Dubai,Tokyo,12.3,5017,4,sunday
6490,2027-05-09,London,New York,7.2,3539,5,sunday
6491,2027-05-09,Singapore,Paris,14.3,7084,4,sunday
6492,2027-05-10,Los Angeles,Paris,10.9,5661,7,monday
6493,2027-05-10,Lima,Los Angeles,8.8,4202,9,monday
6494,2027-05-10,London,Los Angeles,11.6,5613,6,monday
6495,2027-05-10,London,Paris,1.5,343,10,monday
6496,2027-05-10,London,Nairobi,8.7,4311,5,monday
6497,2027-05-10,London,Nairobi,8.8,4432,8,monday
6498,2027-05-10,New York,Lima,8.3,3705,4,monday
6499,2027-05-11,Singapore,Paris,14.1,6993,2,tuesday
6500,2027-05-11,Paris,Tokyo,13.7,6134,1,tuesday
6501,2027-05-11,London,Singapore,15.3,6832,4,tuesday
6502,2027-05-11,Los Angeles,London,11.5,5581,8,tuesday
6503,2027-05-11,Tokyo,Singapore,6.8,3395,3,tuesday
6504,2027-05-12,Paris,Dubai,6.8,3324,2,wednesday
6505,2027-05-12,Los Angeles,Dubai,16,8520,8,wednesday
6506,2027-05-12,New York,Tokyo,14.6,6909,9,wednesday
